4	R	25140
4	W	25140
0	R	25141
4	J	25315
4	R	25315
4	W	25315
0	R	25315
4	J	25360
4	R	25360
4	W	25360
0	R	25360
4	J	26789
4	R	26789
4	W	26789
0	R	26789
4	J	26837
4	R	26837
4	W	26837
0	R	26837
4	J	26909
4	R	26909
4	W	26909
0	R	26909
4	J	26944
4	R	26944
4	W	26944
0	R	26944
4	J	27002
4	R	27002
4	W	27002
0	R	27002
4	J	27031
4	R	27031
4	W	27031
0	R	27031
4	J	27093
4	R	27093
4	W	27093
0	R	27093
4	J	27127
4	R	27127
4	W	27127
0	R	27127
4	J	27173
4	R	27173
4	W	27173
0	R	27173
4	J	27210
4	R	27210
4	W	27210
0	R	27210
4	J	27264
4	R	27264
4	W	27265
0	R	27265
4	J	27294
4	R	27294
4	W	27294
0	R	27294
4	J	27454
4	R	27454
4	W	27454
0	R	27454
4	J	27486
4	R	27486
4	W	27486
0	R	27486
4	J	27558
4	R	27558
4	W	27558
0	R	27558
4	J	27591
4	R	27591
4	W	27591
0	R	27591
4	J	27646
4	R	27646
4	W	27646
0	R	27646
4	J	27685
4	R	27685
4	W	27685
0	R	27685
4	J	27737
4	R	27737
4	W	27737
0	R	27737
4	J	27783
4	R	27783
4	W	27783
0	R	27783
4	J	27834
4	R	27834
4	W	27834
0	R	27834
4	J	27879
4	R	27879
4	W	27879
0	R	27879
4	J	27933
4	R	27933
4	W	27933
0	R	27933
4	J	27974
4	R	27974
4	W	27974
0	R	27974
4	J	28053
4	R	28053
4	W	28053
0	R	28053
4	J	28106
4	R	28106
4	W	28106
0	R	28106
4	J	28150
4	R	28150
4	W	28150
0	R	28150
4	J	28193
4	R	28193
4	W	28194
0	R	28194
4	J	28271
4	R	28271
4	W	28271
0	R	28271
4	J	28321
4	R	28321
4	W	28321
0	R	28321
4	J	28364
4	R	28364
4	W	28364
0	R	28364
4	J	28413
4	R	28413
4	W	28413
0	R	28413
4	J	28468
4	R	28468
4	W	28468
0	R	28468
4	J	29159
4	R	29159
4	W	29159
0	R	29159
4	J	29208
4	R	29208
4	W	29208
0	R	29208
4	J	30186
4	R	30186
4	W	30186
0	R	30186
4	J	30196
4	R	30196
4	W	30196
0	R	30196
4	J	30280
4	R	30280
4	W	30280
0	R	30280
4	J	30304
4	R	30304
4	W	30304
0	R	30304
4	J	30352
4	R	30352
4	W	30352
0	R	30353
4	J	30389
4	R	30389
4	W	30389
0	R	30389
4	J	32170
4	R	32170
4	W	32170
0	R	32170
4	J	32218
4	R	32218
4	W	32218
0	R	32218
4	J	32511
4	R	32511
4	W	32511
0	R	32511
4	J	32562
4	R	32562
4	W	32562
0	R	32562
4	J	33547
4	R	33547
4	W	33547
0	R	33547
4	J	33604
4	R	33604
4	W	33604
0	R	33604
4	J	34973
4	R	34973
4	W	34973
0	R	34973
4	J	35280
4	R	35280
4	J	35280
4	J	35280
4	W	35280
0	R	35280
4	J	35331
4	R	35331
4	J	35331
4	J	35331
4	W	35331
0	R	35331
4	J	35711
4	R	35711
4	J	35711
4	J	35711
4	J	35711
4	J	35712
4	W	35712
0	R	35712
4	J	35714
4	R	35714
4	J	35714
4	W	35714
4	W	35714
4	J	35714
4	W	35714
4	J	35714
4	W	35715
0	R	35715
4	J	35741
4	R	35741
4	J	35742
4	W	35742
0	R	35742
4	J	35793
4	R	35793
4	J	35793
4	J	35793
4	W	35793
0	R	35793
4	J	35848
4	R	35848
4	J	35848
4	W	35848
4	W	35848
0	R	35848
4	J	35902
4	R	35902
4	W	35902
0	R	35902
4	J	35960
4	R	35960
4	J	35960
4	J	35960
4	W	35960
0	R	35961
4	J	36006
4	R	36006
4	J	36006
4	W	36006
4	W	36007
0	R	36007
4	J	36057
4	R	36057
4	J	36058
4	W	36058
4	W	36058
0	R	36058
4	J	36094
4	R	36094
4	J	36095
4	W	36095
0	R	36095
4	J	36150
4	R	36150
4	J	36150
4	J	36150
4	W	36150
0	R	36150
4	J	36203
4	R	36203
4	J	36203
4	J	36203
4	W	36204
0	R	36204
4	J	36246
4	R	36246
4	J	36246
4	W	36246
4	W	36246
0	R	36246
4	J	36262
4	R	36262
4	W	36262
0	R	36262
4	J	37763
4	R	37763
8	N	37764
8	J	37765
4	W	37765
8	R	37765
9	N	37770
9	J	37770
8	W	37770
9	R	37771
9	E	37823
8	J	37823
8	R	37823
10	N	37824
10	J	37825
8	W	37825
10	R	37825
10	E	37924
8	J	37924
8	R	37924
11	N	37925
11	J	37925
8	W	37925
11	R	37925
11	E	37951
8	J	37951
8	R	37951
12	N	37953
12	J	37953
8	W	37954
12	R	37954
12	E	38033
8	J	38033
8	R	38033
8	E	38035
4	J	38035
4	R	38035
13	N	38036
13	J	38036
4	W	38037
13	R	38037
4	J	38039
13	E	38039
4	R	38039
4	W	38040
0	R	38040
4	J	39490
4	R	39490
4	W	39490
0	R	39490
4	J	39541
4	R	39541
4	W	39541
0	R	39541
4	J	39565
4	R	39565
4	W	39565
0	R	39565
4	J	39592
4	R	39592
4	W	39592
0	R	39592
4	J	39801
4	R	39801
4	W	39801
0	R	39801
4	J	39850
4	R	39850
4	W	39850
0	R	39850
4	J	39980
4	R	39980
4	W	39980
0	R	39981
4	J	40040
4	R	40040
4	W	40040
0	R	40040
4	J	40070
4	R	40070
4	W	40070
0	R	40070
4	J	40100
4	R	40101
4	W	40101
0	R	40101
4	J	40259
4	R	40259
4	W	40259
0	R	40259
4	J	40349
4	R	40349
4	W	40349
0	R	40349
4	J	40440
4	R	40440
4	W	40440
0	R	40440
4	J	40496
4	R	40496
4	W	40496
0	R	40496
4	J	40684
4	R	40684
4	W	40684
0	R	40684
4	J	40721
4	R	40721
4	W	40721
0	R	40721
4	J	40774
4	R	40774
4	W	40774
0	R	40775
4	J	40821
4	R	40821
4	W	40821
0	R	40821
4	J	41942
4	R	41942
14	N	41943
14	J	41943
4	W	41944
14	R	41944
15	N	41945
15	J	41945
16	N	41946
16	J	41946
17	N	41946
17	J	41947
18	N	41947
18	J	41947
19	N	41948
19	J	41948
20	N	41948
20	J	41949
21	N	41949
21	J	41949
22	N	41950
22	J	41950
23	N	41950
23	J	41951
24	N	41951
24	J	41951
14	W	41952
24	R	41952
24	J	41967
23	R	41967
23	J	41982
22	R	41982
22	J	41997
21	R	41997
21	J	42012
20	R	42012
20	J	42027
19	R	42027
19	J	42042
18	R	42042
18	J	42057
17	R	42057
17	J	42072
16	R	42072
16	J	42087
15	R	42087
15	W	42087
24	R	42087
24	J	42102
23	R	42102
23	J	42117
22	R	42117
22	J	42132
21	R	42132
21	J	42147
20	R	42147
20	J	42162
19	R	42162
19	J	42177
18	R	42177
15	J	42192
18	J	42192
15	R	42192
15	W	42192
17	R	42192
17	J	42207
16	R	42207
16	J	42222
24	R	42222
24	J	42237
23	R	42237
23	J	42252
22	R	42252
22	J	42267
21	R	42267
21	J	42282
20	R	42282
15	J	42297
20	J	42297
15	R	42297
15	W	42297
19	R	42297
19	J	42312
18	R	42312
18	J	42327
17	R	42327
17	J	42342
16	R	42342
16	J	42357
24	R	42357
24	J	42372
23	R	42372
23	J	42387
22	R	42387
15	J	42402
22	J	42402
15	R	42402
15	W	42402
21	R	42402
21	J	42417
20	R	42417
20	J	42432
19	R	42432
19	J	42447
18	R	42447
18	J	42462
17	R	42462
17	J	42477
16	R	42477
16	J	42492
24	R	42492
15	J	42507
24	J	42507
15	R	42507
15	W	42507
23	R	42507
23	J	42522
22	R	42522
22	J	42537
21	R	42537
21	J	42552
20	R	42552
20	J	42567
19	R	42567
19	J	42582
18	R	42582
18	J	42597
17	R	42597
15	J	42612
17	J	42612
15	R	42612
15	W	42612
16	R	42612
16	J	42627
24	R	42627
24	J	42642
23	R	42642
23	J	42657
22	R	42657
22	J	42672
21	R	42672
21	J	42687
20	R	42687
20	J	42702
19	R	42702
15	J	42717
19	J	42717
15	R	42717
15	W	42717
18	R	42717
18	J	42732
17	R	42732
17	J	42747
16	R	42747
16	J	42762
24	R	42762
24	J	42777
23	R	42777
23	J	42792
22	R	42792
22	J	42807
21	R	42807
15	J	42822
21	J	42822
15	R	42822
15	W	42822
20	R	42822
20	J	42837
19	R	42837
19	J	42852
18	R	42852
18	J	42867
17	R	42867
17	J	42882
16	R	42882
16	J	42897
24	R	42897
24	J	42912
23	R	42912
15	J	42927
23	J	42927
15	R	42927
15	W	42927
22	R	42927
22	J	42942
21	R	42942
21	J	42957
20	R	42957
20	J	42972
19	R	42972
19	J	42987
18	R	42987
18	J	43002
17	R	43002
17	J	43017
16	R	43017
15	J	43032
16	J	43032
15	R	43032
15	W	43032
24	R	43032
24	J	43047
23	R	43047
23	J	43062
22	R	43062
22	J	43077
21	R	43077
21	J	43092
20	R	43092
20	J	43107
19	R	43107
19	J	43122
18	R	43122
15	J	43137
18	J	43137
15	R	43137
15	W	43137
17	R	43137
17	J	43152
16	R	43152
16	J	43167
24	R	43167
24	J	43182
23	R	43182
23	J	43197
22	R	43197
22	J	43212
21	R	43212
21	J	43227
20	R	43227
15	J	43242
20	J	43242
15	R	43242
15	W	43242
19	R	43242
19	J	43257
18	R	43257
18	J	43272
17	R	43272
17	J	43287
16	R	43287
16	J	43302
24	R	43302
24	J	43317
23	R	43317
23	J	43332
22	R	43332
15	J	43347
22	J	43347
15	R	43347
15	W	43347
21	R	43347
21	J	43362
20	R	43362
20	J	43377
19	R	43377
19	J	43392
18	R	43392
18	J	43407
17	R	43407
17	J	43422
16	R	43422
16	J	43437
24	R	43437
15	J	43452
24	J	43452
15	R	43452
15	W	43452
23	R	43452
23	J	43467
22	R	43467
22	J	43482
21	R	43482
21	J	43497
20	R	43497
20	J	43512
19	R	43512
19	J	43527
18	R	43527
18	J	43542
17	R	43542
15	J	43557
17	J	43557
15	R	43557
15	W	43557
16	R	43557
16	J	43572
24	R	43572
24	J	43587
23	R	43587
23	J	43602
22	R	43602
22	J	43617
21	R	43617
21	J	43632
20	R	43632
20	J	43647
19	R	43647
15	J	43662
19	J	43662
15	R	43662
15	W	43662
18	R	43662
18	J	43677
17	R	43677
17	J	43692
16	R	43692
16	J	43707
24	R	43707
24	J	43722
23	R	43722
23	J	43737
22	R	43737
22	J	43752
21	R	43752
15	J	43767
21	J	43767
15	R	43767
15	W	43767
20	R	43767
20	J	43782
19	R	43782
19	J	43797
18	R	43797
18	J	43812
17	R	43812
17	J	43827
16	R	43827
16	W	43832
24	R	43832
24	J	43847
23	R	43847
23	J	43862
22	R	43862
15	J	43877
22	J	43877
15	R	43877
15	W	43877
21	R	43877
21	J	43892
20	R	43892
20	J	43907
19	R	43907
19	J	43922
18	R	43922
16	J	43937
18	J	43937
16	R	43937
16	W	43937
17	R	43937
17	J	43952
24	R	43952
24	J	43967
23	R	43967
15	J	43982
23	J	43982
15	R	43982
15	W	43982
22	R	43982
22	J	43997
21	R	43997
21	J	44012
20	R	44012
20	J	44027
19	R	44027
16	J	44042
19	J	44042
16	R	44042
16	W	44042
18	R	44042
18	J	44057
17	R	44057
17	J	44072
24	R	44072
15	J	44087
24	J	44087
15	R	44087
15	W	44087
23	R	44087
23	J	44102
22	R	44102
22	J	44117
21	R	44117
21	J	44132
20	R	44132
16	J	44147
20	J	44147
16	R	44147
16	W	44147
19	R	44147
19	J	44162
18	R	44162
18	J	44177
17	R	44177
15	J	44192
17	J	44192
15	R	44192
15	E	44192
14	J	44192
14	R	44192
14	E	44193
4	J	44193
4	R	44193
25	N	44193
25	J	44194
4	W	44194
25	R	44194
4	J	44196
25	E	44197
4	R	44197
4	W	44197
24	R	44197
24	J	44213
23	R	44213
23	J	44228
22	R	44228
22	J	44243
21	R	44243
16	J	44258
21	J	44258
16	R	44258
16	W	44258
20	R	44258
20	J	44273
19	R	44273
19	J	44288
18	R	44288
18	J	44303
17	R	44303
17	J	44318
24	R	44318
24	J	44333
23	R	44333
23	J	44348
22	R	44348
16	J	44363
22	J	44363
16	R	44363
16	W	44363
21	R	44363
21	J	44378
20	R	44378
20	J	44393
19	R	44393
19	J	44408
18	R	44408
18	J	44423
17	R	44423
17	J	44438
24	R	44438
24	J	44453
23	R	44453
16	J	44468
23	J	44468
16	R	44468
16	W	44468
22	R	44468
22	J	44483
21	R	44483
21	J	44498
20	R	44498
20	J	44513
19	R	44513
19	J	44528
18	R	44528
18	J	44543
17	R	44543
17	J	44558
24	R	44558
16	J	44573
24	J	44573
16	R	44573
16	W	44573
23	R	44573
23	J	44588
22	R	44588
22	J	44603
21	R	44603
21	J	44618
20	R	44618
20	J	44633
19	R	44633
19	J	44648
18	R	44648
18	J	44663
17	R	44663
16	J	44678
17	J	44678
16	R	44678
16	W	44678
24	R	44678
24	J	44693
23	R	44693
23	J	44708
22	R	44708
22	J	44723
21	R	44723
21	J	44738
20	R	44738
20	J	44753
19	R	44753
19	J	44768
18	R	44768
16	J	44783
18	J	44783
16	R	44783
16	W	44783
17	R	44783
17	J	44798
24	R	44798
24	J	44813
23	R	44813
23	J	44828
22	R	44828
22	J	44843
21	R	44843
21	J	44858
20	R	44858
20	J	44873
19	R	44873
16	J	44888
19	J	44888
16	R	44888
16	W	44888
18	R	44888
18	J	44903
17	R	44903
17	J	44918
24	R	44918
24	J	44933
23	R	44933
23	J	44948
22	R	44948
22	J	44963
21	R	44963
21	J	44978
20	R	44978
16	J	44993
20	J	44993
16	R	44993
16	W	44993
19	R	44993
19	J	45008
18	R	45008
18	J	45023
17	R	45023
17	J	45038
24	R	45038
24	J	45053
23	R	45053
23	J	45068
22	R	45068
22	J	45083
21	R	45083
16	J	45098
21	J	45098
16	R	45098
16	W	45098
20	R	45098
20	J	45113
19	R	45113
19	J	45128
18	R	45128
18	J	45143
17	R	45143
17	J	45158
24	R	45158
24	J	45173
23	R	45173
23	J	45188
22	R	45188
16	J	45203
22	J	45203
16	R	45203
16	W	45203
21	R	45203
21	J	45218
20	R	45218
20	J	45233
19	R	45233
19	J	45248
18	R	45248
18	J	45263
17	R	45263
17	J	45278
24	R	45278
24	J	45293
23	R	45293
16	J	45308
23	J	45308
16	R	45308
16	W	45308
22	R	45308
22	J	45323
21	R	45323
21	J	45338
20	R	45338
20	J	45353
19	R	45353
19	J	45368
18	R	45368
18	J	45383
17	R	45383
17	W	45393
24	R	45393
24	J	45408
23	R	45408
16	J	45423
23	J	45423
16	R	45423
16	W	45423
22	R	45423
22	J	45438
21	R	45438
21	J	45453
20	R	45453
20	J	45468
19	R	45468
19	J	45483
18	R	45483
17	J	45498
18	J	45498
17	R	45498
17	W	45498
24	R	45498
24	J	45513
23	R	45513
16	J	45528
23	J	45528
16	R	45528
16	W	45528
22	R	45528
22	J	45543
21	R	45543
21	J	45558
20	R	45558
20	J	45573
19	R	45573
19	J	45588
18	R	45588
17	J	45603
18	J	45603
17	R	45603
17	W	45603
24	R	45603
24	J	45618
23	R	45618
16	J	45633
23	J	45633
16	R	45633
16	W	45633
22	R	45633
22	J	45648
21	R	45648
21	J	45663
20	R	45663
20	J	45678
19	R	45678
19	J	45693
18	R	45693
17	J	45708
18	J	45708
17	R	45708
17	W	45708
24	R	45708
24	J	45723
23	R	45723
16	J	45738
23	J	45738
16	R	45738
16	E	45738
1	J	45738
1	R	45738
1	W	45738
22	R	45738
22	J	45753
21	R	45753
21	J	45768
20	R	45768
20	J	45783
19	R	45783
19	J	45798
18	R	45798
17	J	45813
18	J	45813
17	R	45813
17	W	45813
24	R	45813
24	J	45828
23	R	45828
23	J	45843
22	R	45843
22	J	45858
21	R	45858
21	J	45873
20	R	45873
20	J	45888
19	R	45888
19	J	45903
18	R	45903
17	J	45918
18	J	45918
17	R	45918
17	W	45918
24	R	45918
24	J	45933
23	R	45933
23	J	45948
22	R	45948
22	J	45963
21	R	45963
21	J	45978
20	R	45978
20	J	45993
19	R	45993
19	J	46008
18	R	46008
17	J	46023
18	J	46023
17	R	46023
17	W	46023
24	R	46023
24	J	46038
23	R	46038
23	J	46053
22	R	46053
22	J	46068
21	R	46068
21	J	46083
20	R	46083
20	J	46098
19	R	46098
19	J	46113
18	R	46113
17	J	46128
18	J	46128
17	R	46128
17	W	46128
24	R	46128
24	J	46143
23	R	46143
23	J	46158
22	R	46158
22	J	46173
21	R	46173
21	J	46188
20	R	46188
20	J	46203
19	R	46203
19	J	46218
18	R	46218
17	J	46233
18	J	46233
17	R	46233
17	W	46233
24	R	46233
24	J	46248
23	R	46248
23	J	46263
22	R	46263
22	J	46278
21	R	46278
21	J	46293
20	R	46293
20	J	46308
19	R	46308
19	J	46323
18	R	46323
17	J	46338
18	J	46338
17	R	46338
17	W	46338
24	R	46338
24	J	46353
23	R	46353
23	J	46368
22	R	46368
22	J	46383
21	R	46383
21	J	46398
20	R	46398
20	J	46413
19	R	46413
19	J	46428
18	R	46428
17	J	46443
18	J	46443
17	R	46443
17	W	46443
24	R	46443
24	J	46458
23	R	46458
23	J	46473
22	R	46473
22	J	46488
21	R	46488
21	J	46503
20	R	46503
20	J	46518
19	R	46518
19	J	46533
18	R	46533
17	J	46548
18	J	46548
17	R	46548
17	W	46548
24	R	46548
24	J	46563
23	R	46563
23	J	46578
22	R	46578
22	J	46593
21	R	46593
21	J	46608
20	R	46608
20	J	46623
19	R	46623
19	J	46638
18	R	46638
17	J	46653
18	J	46653
17	R	46653
17	W	46653
24	R	46653
24	J	46668
23	R	46668
23	J	46683
22	R	46683
22	J	46698
21	R	46698
21	J	46713
20	R	46713
20	J	46728
19	R	46728
19	J	46743
18	R	46743
17	J	46758
18	J	46758
17	R	46758
17	W	46758
24	R	46758
24	J	46773
23	R	46773
23	J	46788
22	R	46788
22	J	46803
21	R	46803
21	J	46818
20	R	46818
20	J	46833
19	R	46833
19	J	46848
18	R	46848
18	W	46848
24	R	46848
17	J	46863
24	J	46863
17	R	46863
17	W	46863
23	R	46863
23	J	46878
22	R	46878
22	J	46893
21	R	46893
21	J	46908
20	R	46908
20	J	46923
19	R	46923
19	J	46938
24	R	46938
18	J	46953
24	J	46953
18	R	46953
18	W	46953
23	R	46953
17	J	46968
23	J	46968
17	R	46968
17	W	46968
22	R	46968
22	J	46983
21	R	46983
21	J	46998
20	R	46998
20	J	47013
19	R	47013
19	J	47028
24	R	47028
24	J	47043
23	R	47043
18	J	47058
23	J	47058
18	R	47058
18	W	47058
22	R	47058
17	J	47073
22	J	47073
17	R	47073
17	E	47073
1	J	47073
1	R	47073
1	W	47073
21	R	47073
21	J	47088
20	R	47088
20	J	47103
19	R	47103
19	J	47118
24	R	47118
24	J	47133
23	R	47133
23	J	47148
22	R	47148
18	J	47163
22	J	47163
18	R	47163
18	W	47163
21	R	47163
21	J	47178
20	R	47178
20	J	47193
19	R	47193
19	J	47208
24	R	47208
24	J	47223
23	R	47223
23	J	47238
22	R	47238
22	J	47253
21	R	47253
18	J	47268
21	J	47268
18	R	47268
18	W	47268
20	R	47268
20	J	47283
19	R	47283
19	J	47298
24	R	47298
24	J	47313
23	R	47313
23	J	47328
22	R	47328
22	J	47343
21	R	47343
21	J	47358
20	R	47358
18	J	47373
20	J	47373
18	R	47373
18	W	47373
19	R	47373
19	J	47388
24	R	47388
24	J	47403
23	R	47403
23	J	47418
22	R	47418
22	J	47433
21	R	47433
21	J	47448
20	R	47448
20	J	47463
19	R	47463
18	J	47478
19	J	47478
18	R	47478
18	W	47478
24	R	47478
24	J	47493
23	R	47493
23	J	47508
22	R	47508
22	J	47523
21	R	47523
21	J	47538
20	R	47538
20	J	47553
19	R	47553
19	J	47568
24	R	47568
18	J	47583
24	J	47583
18	R	47583
18	W	47583
23	R	47583
23	J	47598
22	R	47598
22	J	47613
21	R	47613
21	J	47628
20	R	47628
20	J	47643
19	R	47643
19	J	47658
24	R	47658
24	J	47673
23	R	47673
18	J	47688
23	J	47688
18	R	47688
18	W	47688
22	R	47688
22	J	47703
21	R	47703
21	J	47718
20	R	47718
20	J	47733
19	R	47733
19	J	47748
24	R	47748
24	J	47763
23	R	47763
23	J	47778
22	R	47778
18	J	47793
22	J	47793
18	R	47793
18	W	47793
21	R	47793
21	J	47808
20	R	47808
20	J	47823
19	R	47823
19	J	47838
24	R	47838
24	J	47853
23	R	47853
23	J	47868
22	R	47868
22	J	47883
21	R	47883
18	J	47898
21	J	47898
18	R	47898
18	W	47898
20	R	47898
20	J	47913
19	R	47913
19	J	47928
24	R	47928
24	J	47943
23	R	47943
23	J	47958
22	R	47958
22	J	47973
21	R	47973
21	J	47988
20	R	47988
18	J	48003
20	J	48003
18	R	48003
18	W	48003
19	R	48003
19	W	48008
24	R	48008
24	J	48023
23	R	48023
23	J	48038
22	R	48038
22	J	48053
21	R	48053
21	J	48068
20	R	48068
20	J	48083
24	R	48083
24	J	48098
23	R	48098
19	J	48113
18	J	48113
23	J	48113
18	R	48113
18	W	48113
19	R	48113
19	W	48113
22	R	48113
22	J	48128
21	R	48128
21	J	48143
20	R	48143
20	J	48158
24	R	48158
24	J	48173
23	R	48173
23	J	48188
22	R	48188
22	J	48203
21	R	48203
19	J	48218
18	J	48218
21	J	48218
18	R	48218
18	W	48218
19	R	48218
19	W	48218
20	R	48218
20	J	48233
24	R	48233
24	J	48248
23	R	48248
23	J	48263
22	R	48263
22	J	48278
21	R	48278
21	J	48293
20	R	48293
20	J	48308
24	R	48308
19	J	48323
18	J	48323
24	J	48323
19	R	48323
19	W	48323
18	R	48323
18	E	48323
1	J	48323
1	R	48323
1	W	48323
23	R	48323
23	J	48338
22	R	48338
22	J	48353
21	R	48353
21	J	48368
20	R	48368
20	J	48383
24	R	48383
24	J	48398
23	R	48398
23	J	48413
22	R	48413
19	J	48428
22	J	48428
19	R	48428
19	W	48428
21	R	48428
21	J	48443
20	R	48443
20	J	48458
24	R	48458
24	J	48473
23	R	48473
23	J	48488
22	R	48488
22	J	48503
21	R	48503
21	J	48518
20	R	48518
19	J	48533
20	J	48533
19	R	48533
19	W	48533
24	R	48533
24	J	48548
23	R	48548
23	J	48563
22	R	48563
22	J	48578
21	R	48578
21	J	48593
20	R	48593
20	J	48608
24	R	48608
24	J	48623
23	R	48623
19	J	48638
23	J	48638
19	R	48638
19	W	48638
22	R	48638
22	J	48653
21	R	48653
21	J	48668
20	R	48668
20	J	48683
24	R	48683
24	J	48698
23	R	48698
23	J	48713
22	R	48713
22	J	48728
21	R	48728
19	J	48743
21	J	48743
19	R	48743
19	W	48743
20	R	48743
20	J	48758
24	R	48758
24	J	48773
23	R	48773
23	J	48788
22	R	48788
22	J	48803
21	R	48803
21	J	48818
20	R	48818
20	J	48833
24	R	48833
19	J	48848
24	J	48848
19	R	48848
19	W	48848
23	R	48848
23	J	48863
22	R	48863
22	J	48878
21	R	48878
21	J	48893
20	R	48893
20	J	48908
24	R	48908
24	J	48923
23	R	48923
23	J	48938
22	R	48938
19	J	48953
22	J	48953
19	R	48953
19	W	48953
21	R	48953
21	J	48968
20	R	48968
20	W	48978
24	R	48978
24	J	48993
23	R	48993
23	J	49008
22	R	49008
22	J	49023
21	R	49023
21	J	49038
24	R	49038
24	J	49053
23	R	49053
19	J	49068
23	J	49068
19	R	49068
19	W	49068
22	R	49068
20	J	49083
22	J	49083
20	R	49083
20	W	49083
21	R	49083
21	J	49098
24	R	49098
24	J	49113
23	R	49113
23	J	49128
22	R	49128
22	J	49143
21	R	49143
21	J	49158
24	R	49158
19	J	49173
24	J	49173
19	R	49173
19	W	49173
23	R	49173
20	J	49188
23	J	49188
20	R	49188
20	W	49188
22	R	49188
22	J	49203
21	R	49203
21	J	49218
24	R	49218
24	J	49233
23	R	49233
23	J	49248
22	R	49248
22	J	49263
21	R	49263
19	J	49278
21	J	49278
19	R	49278
19	E	49278
1	J	49278
1	R	49278
1	W	49278
24	R	49278
20	J	49293
24	J	49293
20	R	49293
20	W	49293
23	R	49293
23	J	49308
22	R	49308
22	J	49323
21	R	49323
21	J	49338
24	R	49338
24	J	49353
23	R	49353
23	J	49368
22	R	49368
22	J	49383
21	R	49383
20	J	49398
21	J	49398
20	R	49398
20	W	49398
24	R	49398
24	J	49413
23	R	49413
23	J	49428
22	R	49428
22	J	49443
